Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLWYD03000,RAWLINS FO,4903065,01/18/2011,01/17/2021,,00714,LATHAM,25,HORSE,3/1/2000,2/28/2001,ACTIVE,41,123
LLWYD03000,RAWLINS FO,4903065,01/18/2011,01/17/2021,,10621,TIPTON,792,CATTLE,3/1/2000,2/28/2001,ACTIVE,50,4752
LLWYD03000,RAWLINS FO,4903067,05/01/2015,04/30/2025,,10610,SOUTH LACLEDE,5230,SHEEP,3/1/1991,4/20/1991,ACTIVE,63,1105
LLWYD03000,RAWLINS FO,4903067,05/01/2015,04/30/2025,,10610,SOUTH LACLEDE,5230,SHEEP,11/20/1991,2/28/1992,ACTIVE,63,2188
LLWYD03000,RAWLINS FO,4903069,03/01/2012,02/28/2022,,10624,NORTH BAGGS,14,CATTLE,3/1/1993,12/31/1993,ACTIVE,17,24
LLWYD03000,RAWLINS FO,4903070,01/01/2008,12/31/2017,,00716,NORTH WAMSUTTER,6,HORSE,3/1/2007,2/28/2008,ACTIVE,44,32
LLWYD03000,RAWLINS FO,4903070,01/01/2008,12/31/2017,,00716,NORTH WAMSUTTER,1209,CATTLE,4/20/2007,10/2/2007,ACTIVE,44,2903
LLWYD03000,RAWLINS FO,4903071,03/01/2016,02/28/2026,,01124,READER,30,CATTLE,5/1/1989,5/31/1989,ACTIVE,100,31
LLWYD03000,RAWLINS FO,4903072,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00715,NORTH TIPTON,450,CATTLE,3/1/1991,5/15/1991,ACTIVE,47,528
LLWYD03000,RAWLINS FO,4903072,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00715,NORTH TIPTON,450,CATTLE,12/1/1991,2/28/1992,ACTIVE,47,633
LLWYD03000,RAWLINS FO,4903074,03/01/2013,02/28/2023,,01144,COAL BANK DRAW,154,CATTLE,5/1/1999,7/2/1999,ACTIVE,20,64
LLWYD03000,RAWLINS FO,4903075,05/01/2015,04/30/2025,,00408,CHEROKEE,1521,SHEEP,5/8/2008,6/25/2008,ACTIVE,100,490
LLWYD03000,RAWLINS FO,4903075,05/01/2015,04/30/2025,,00689,WEST LOCO,180,SHEEP,5/1/2009,10/31/2009,ACTIVE,14,30
LLWYD03000,RAWLINS FO,4903075,05/01/2015,04/30/2025,,00690,COTTONWOOD CREEK,75,CATTLE,4/1/2008,11/15/2008,ACTIVE,3,17
LLWYD03000,RAWLINS FO,4903075,05/01/2015,04/30/2025,,00690,COTTONWOOD CREEK,375,SHEEP,4/1/2008,11/15/2008,ACTIVE,3,17
LLWYD03000,RAWLINS FO,4903077,05/19/2011,05/18/2021,,00431,SAVERY CREEK,351,CATTLE,5/10/1997,10/15/1997,ACTIVE,33,605
LLWYD03000,RAWLINS FO,4903077,05/19/2011,05/18/2021,,00718,SANDSTONE,30,HORSE,11/1/1997,2/28/1998,ACTIVE,45,53
LLWYD03000,RAWLINS FO,4903077,05/19/2011,05/18/2021,,00718,SANDSTONE,30,HORSE,3/1/1997,6/30/1997,ACTIVE,45,54
LLWYD03000,RAWLINS FO,4903077,05/19/2011,05/18/2021,,00718,SANDSTONE,629,CATTLE,5/1/1997,10/15/1997,ACTIVE,28,973
LLWYD03000,RAWLINS FO,4903077,05/19/2011,05/18/2021,,00718,SANDSTONE,623,CATTLE,3/1/1997,2/28/1998,ACTIVE,45,3364
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00433,SULPHUR SPRINGS,802,CATTLE,6/10/2011,10/15/2011,ACTIVE,57,1924
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00433,SULPHUR SPRINGS,250,CATTLE,5/15/2011,6/9/2011,ACTIVE,57,122
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00433,SULPHUR SPRINGS,10,HORSE,5/1/2011,10/31/2011,ACTIVE,57,34
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00433,SULPHUR SPRINGS,50,CATTLE,10/16/2011,10/31/2011,ACTIVE,57,15
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,20613,PLATTE RIVER,150,CATTLE,7/1/2011,9/30/2011,ACTIVE,47,213
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,20613,PLATTE RIVER,1220,CATTLE,5/1/2011,6/30/2011,ACTIVE,47,1150
LLWYD03000,RAWLINS FO,4903078,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,20613,PLATTE RIVER,300,CATTLE,10/1/2011,11/15/2011,ACTIVE,47,213
LLWYD03000,RAWLINS FO,4903079,03/01/2015,02/28/2025,,10510,CROOKED WASH,17,CATTLE,6/1/1995,10/31/1995,ACTIVE,100,86
LLWYD03000,RAWLINS FO,4903079,03/01/2015,02/28/2025,,10511,ESPITALIER,71,CATTLE,6/1/1995,10/31/1995,ACTIVE,100,357
LLWYD03000,RAWLINS FO,4903079,03/01/2015,02/28/2025,,10513,LITTLE POWDER MTN,38,CATTLE,6/1/1995,10/31/1995,ACTIVE,100,191
LLWYD03000,RAWLINS FO,4903079,03/01/2015,02/28/2025,,10520,POWDER RIM ROTATION,275,CATTLE,11/1/1995,2/28/1996,ACTIVE,100,1085
LLWYD03000,RAWLINS FO,4903079,03/01/2015,02/28/2025,,10520,POWDER RIM ROTATION,275,CATTLE,3/1/1995,4/30/1995,ACTIVE,100,552
LLWYD03000,RAWLINS FO,4903079,03/01/2015,02/28/2025,,10520,POWDER RIM ROTATION,2635,SHEEP,11/11/1995,11/30/1995,ACTIVE,100,347
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00402,ANTELOPE,107,CATTLE,6/1/2001,10/5/2001,ACTIVE,71,317
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00422,METHODIST,1409,CATTLE,10/10/2001,10/15/2001,ACTIVE,69,192
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00422,METHODIST,373,CATTLE,7/10/2001,10/15/2001,ACTIVE,69,829
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00422,METHODIST,773,CATTLE,6/15/2001,7/10/2001,ACTIVE,69,456
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00427,NORTH SPRING CREEK,17,CATTLE,3/1/2001,2/28/2002,ACTIVE,12,24
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00428,CHEROKEE CREEK,50,CATTLE,3/1/2001,2/28/2002,ACTIVE,23,138
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00429,RICH,589,CATTLE,5/1/2001,6/30/2001,ACTIVE,98,1158
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00434,TWIN GROVES,83,CATTLE,3/1/2001,2/28/2002,ACTIVE,2,20
LLWYD03000,RAWLINS FO,4903080,03/01/2013,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00440,BARTLETT ISO TR,49,CATTLE,3/1/2001,2/28/2002,ACTIVE,12,71
LLWYD03000,RAWLINS FO,4903081,03/01/2013,02/28/2023,,01121,PIONEER DRAW,103,SHEEP,6/10/2003,8/29/2003,ACTIVE,100,55
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,00442,DAD,190,CATTLE,6/1/2006,6/15/2006,ACTIVE,100,94
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,01106,CUSHING,94,CATTLE,6/16/2006,9/15/2006,ACTIVE,7,20
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,01115,MCCARY,320,CATTLE,6/15/2006,10/31/2006,ACTIVE,7,102
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,10501,ADAMS RANCH,25,CATTLE,3/1/2006,2/28/2007,ACTIVE,2,6
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,10525,SOUTH BARREL,289,CATTLE,3/25/2006,6/5/2006,ACTIVE,84,583
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,10528,WILLOW CREEK,141,CATTLE,4/1/2007,6/25/2007,ACTIVE,100,399
LLWYD03000,RAWLINS FO,4903082,03/01/2008,02/28/2017,,10528,WILLOW CREEK,1622,SHEEP,11/1/2007,2/28/2008,ACTIVE,100,1280
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00405,BEAVER DAMS,239,CATTLE,6/1/2003,9/30/2003,ACTIVE,71,681
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00408,CHEROKEE,1278,SHEEP,9/25/2008,11/15/2008,ACTIVE,100,437
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00408,CHEROKEE,1495,SHEEP,5/1/2007,6/30/2007,ACTIVE,100,600
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00408,CHEROKEE,151,CATTLE,5/1/1995,10/31/1995,ACTIVE,100,913
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00417,GRIZZLY,221,CATTLE,6/1/2003,9/15/2003,ACTIVE,100,777
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00705,RED DESERT ALLOTMENT,1117,CATTLE,3/1/2003,5/31/2003,ACTIVE,58,1960
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,00711,MONUMENT LAKE,1076,CATTLE,3/1/2006,2/28/2007,ACTIVE,49,6327
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,01108,ETHERINGTON,43,CATTLE,6/10/1999,10/30/1999,ACTIVE,7,14
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,01123,RASMUSSEN SUB UNIT,725,CATTLE,7/1/1995,11/30/1995,ACTIVE,23,839
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,10103,CYCLONE RIM,5930,SHEEP,3/1/1995,4/15/1995,ACTIVE,99,1776
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,10103,CYCLONE RIM,5930,SHEEP,10/1/1995,2/28/1996,ACTIVE,99,5829
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,10103,CYCLONE RIM,2043,CATTLE,3/1/2006,4/30/2006,ACTIVE,96,3933
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,10103,CYCLONE RIM,2043,CATTLE,11/1/2006,2/28/2007,ACTIVE,96,7738
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,10611,NORTH BARREL,1138,CATTLE,11/1/1999,2/28/2000,ACTIVE,43,1931
LLWYD03000,RAWLINS FO,4903083,10/01/2008,09/30/2018,,10611,NORTH BARREL,1138,CATTLE,3/1/2009,4/30/2009,ACTIVE,43,981
LLWYD03000,RAWLINS FO,4903084,03/01/2013,02/28/2023,,01107,DOLAN,21,CATTLE,5/1/1992,11/30/1992,ACTIVE,40,59
LLWYD03000,RAWLINS FO,4903084,03/01/2013,02/28/2023,,01128,SHORT,83,CATTLE,5/1/1991,6/30/1991,ACTIVE,100,166
LLWYD03000,RAWLINS FO,4903085,03/01/2015,02/28/2025,,00718,SANDSTONE,100,CATTLE,5/1/1991,10/30/1991,ACTIVE,100,602
LLWYD03000,RAWLINS FO,4903087,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00421,MCCARTY CANYON,856,CATTLE,5/15/2003,8/30/2003,ACTIVE,27,821
LLWYD03000,RAWLINS FO,4903088,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10513,LITTLE POWDER MTN,2620,SHEEP,3/16/2001,4/30/2001,ACTIVE,96,761
LLWYD03000,RAWLINS FO,4903088,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10513,LITTLE POWDER MTN,2620,SHEEP,11/11/2001,12/15/2001,ACTIVE,96,579
LLWYD03000,RAWLINS FO,4903088,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10522,RIVER BOTTOM,180,CATTLE,4/1/2001,6/1/2001,ACTIVE,100,367
LLWYD03000,RAWLINS FO,4903088,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10522,RIVER BOTTOM,230,CATTLE,10/1/2001,11/15/2001,ACTIVE,100,348
LLWYD03000,RAWLINS FO,4903088,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10522,RIVER BOTTOM,147,CATTLE,4/1/2001,5/15/2001,ACTIVE,100,217
LLWYD03000,RAWLINS FO,4903089,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,01642,DEVILS GATE,9,HORSE,3/1/1995,2/28/1996,ACTIVE,34,37
LLWYD03000,RAWLINS FO,4903089,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,01642,DEVILS GATE,894,CATTLE,3/1/1995,2/28/1996,ACTIVE,34,3658
LLWYD03000,RAWLINS FO,4903089,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,10205,BAR ELEVEN,1058,CATTLE,3/1/1995,2/28/1996,ACTIVE,88,11203
LLWYD03000,RAWLINS FO,4903089,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,10205,BAR ELEVEN,19,HORSE,3/1/1995,2/28/1996,ACTIVE,88,201
LLWYD03000,RAWLINS FO,4903089,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,12020,COTTONWOOD PASTURE,88,CATTLE,11/1/1995,2/28/1996,ACTIVE,75,260
LLWYD03000,RAWLINS FO,4903091,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00723,SHAMROCK PASTURE,12,CATTLE,3/1/1995,2/28/1996,ACTIVE,1,1
LLWYD03000,RAWLINS FO,4903091,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,10720,SHAMROCK HILLS,274,CATTLE,3/1/1995,2/28/1996,ACTIVE,51,1677
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00701,BELL SPRINGS,102,CATTLE,3/1/2008,12/31/2008,ACTIVE,48,493
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00709,JAWBONE,468,CATTLE,5/16/2008,10/31/2008,ACTIVE,51,1326
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00801,LARSON KNOLLS,231,CATTLE,5/16/2008,10/31/2008,ACTIVE,48,616
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,01643,RAWLINS DRAW,849,CATTLE,4/10/2008,6/10/2008,ACTIVE,94,1627
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,01644,TURKEY TRACK,8,HORSE,3/1/2008,2/28/2009,ACTIVE,46,44
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,01644,TURKEY TRACK,324,CATTLE,3/1/2008,2/28/2009,ACTIVE,46,1788
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,10102,STEWART CREEK,760,CATTLE,5/16/2008,12/30/2008,ACTIVE,87,4978
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,11510,NORTH WILLOW CREEK,394,CATTLE,4/20/2008,6/10/2008,ACTIVE,92,620
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,12003,WHISKEY PEAK INCOMM,454,CATTLE,6/1/2008,12/31/2008,ACTIVE,78,2491
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,12003,WHISKEY PEAK INCOMM,2528,SHEEP,7/16/2008,11/30/2008,ACTIVE,100,2294
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,12019,COOPER CREEK,150,CATTLE,10/1/2008,12/30/2008,ACTIVE,31,139
LLWYD03000,RAWLINS FO,4903092,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,12019,COOPER CREEK,119,CATTLE,6/1/2008,7/15/2008,ACTIVE,31,55
LLWYD03000,RAWLINS FO,4903093,01/01/2013,12/31/2017,,00404,ANTELOPE DRAW,73,CATTLE,6/1/1998,9/30/1998,ACTIVE,100,293
LLWYD03000,RAWLINS FO,4903094,11/01/2014,10/31/2024,FLPMA 402(C)(2)/APPROP ACT,00446,ANTELOPE ISOLATED TR,16,CATTLE,5/1/1989,10/31/1989,ACTIVE,24,23
LLWYD03000,RAWLINS FO,4903096,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00712,THAYER,45,CATTLE,1/1/2007,2/28/2007,ACTIVE,13,11
LLWYD03000,RAWLINS FO,4903096,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00712,THAYER,45,CATTLE,3/1/2006,6/1/2006,ACTIVE,13,18
LLWYD03000,RAWLINS FO,4903096,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00713,NORTH CRESTON-WEST,385,CATTLE,3/15/2006,6/15/2006,ACTIVE,100,1177
LLWYD03000,RAWLINS FO,4903096,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,01119,NORTH RASMUSSEN,108,CATTLE,6/1/2006,10/30/2006,ACTIVE,46,248
LLWYD03000,RAWLINS FO,4903096,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,10608,EMIGRANT,64,CATTLE,3/1/2006,2/28/2007,ACTIVE,11,84
LLWYD03000,RAWLINS FO,4903098,03/01/2012,02/28/2022,,00430,SAGE CREEK,1469,CATTLE,5/10/2003,9/25/2003,ACTIVE,47,3155
LLWYD03000,RAWLINS FO,4903098,03/01/2012,02/28/2022,,10623,PINE GROVE/BOLTEN,3168,CATTLE,3/1/2002,12/31/2002,ACTIVE,40,12748
LLWYD03000,RAWLINS FO,4903098,03/01/2012,02/28/2022,,10623,PINE GROVE/BOLTEN,10,HORSE,3/1/2002,2/28/2003,ACTIVE,40,48
LLWYD03000,RAWLINS FO,4903100,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00436,WINDMILL,162,CATTLE,5/10/2004,9/14/2004,ACTIVE,88,600
LLWYD03000,RAWLINS FO,4903100,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00441,NORTH PASTURE,37,CATTLE,9/15/1995,11/14/1995,ACTIVE,77,57
LLWYD03000,RAWLINS FO,4903100,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10442,HORSE PASTURE,25,CATTLE,3/1/1995,2/28/1996,ACTIVE,8,24
LLWYD03000,RAWLINS FO,4903102,03/01/2015,02/28/2025,,00415,DOTY MOUNTAIN,140,CATTLE,4/1/2010,12/1/2010,ACTIVE,100,1128
LLWYD03000,RAWLINS FO,4903102,03/01/2015,02/28/2025,,00415,DOTY MOUNTAIN,10,HORSE,3/1/2010,2/28/2011,ACTIVE,100,120
LLWYD03000,RAWLINS FO,4903102,03/01/2015,02/28/2025,,10530,SOUTH MUDDY,80,CATTLE,5/15/2010,6/20/2010,ACTIVE,100,97
LLWYD03000,RAWLINS FO,4903103,01/01/2015,01/01/2017,,00415,DOTY MOUNTAIN,500,CATTLE,4/1/2009,12/31/2009,ACTIVE,67,3029
LLWYD03000,RAWLINS FO,4903104,04/01/2009,03/31/2019,,10400,NORTH SAVERY CREEK,170,CATTLE,5/10/1999,9/25/1999,ACTIVE,4,31
LLWYD03000,RAWLINS FO,4903111,03/01/2015,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,00420,LITTLE JACK CREEK,125,CATTLE,6/1/2001,8/3/2001,ACTIVE,44,116
LLWYD03000,RAWLINS FO,4903111,03/01/2015,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,00420,LITTLE JACK CREEK,1065,SHEEP,7/8/2004,9/7/2004,ACTIVE,44,191
LLWYD03000,RAWLINS FO,4903120,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00450,STANDARD,1564,SHEEP,3/1/1989,4/30/1989,ACTIVE,94,590
LLWYD03000,RAWLINS FO,4903120,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00450,STANDARD,939,CATTLE,5/1/1989,6/30/1989,ACTIVE,94,1770
LLWYD03000,RAWLINS FO,4903120,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00450,STANDARD,1564,SHEEP,11/1/1989,2/28/1990,ACTIVE,94,1160
LLWYD03000,RAWLINS FO,4903121,10/01/2008,09/30/2018,,00451,JIM BERGER,29,CATTLE,5/10/1989,8/10/1989,ACTIVE,100,89
LLWYD03000,RAWLINS FO,4903150,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10506,CONTINENTAL,467,CATTLE,5/1/1995,10/31/1995,ACTIVE,100,2825
LLWYD03000,RAWLINS FO,4903151,06/01/2009,05/30/2014,,02026,LITTLE CAMP CREEK,68,CATTLE,5/1/2006,10/31/2006,ACTIVE,71,292
LLWYD03000,RAWLINS FO,4903151,06/01/2009,05/30/2014,,02027,MUDDY CREEK PASTURE,25,CATTLE,4/1/2006,5/10/2006,ACTIVE,28,9
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,01126,ROAD GULCH,100,SHEEP,3/1/2000,2/28/2001,ACTIVE,5,12
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,01126,ROAD GULCH,15,HORSE,3/1/2000,2/28/2001,ACTIVE,5,9
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,01126,ROAD GULCH,320,CATTLE,3/1/2000,2/28/2001,ACTIVE,5,192
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,01127,SHEEP MOUNTAIN,13,CATTLE,5/16/2003,9/15/2003,ACTIVE,100,53
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,10519,POWDER MOUNTAIN,131,CATTLE,5/1/2005,10/31/2005,ACTIVE,92,729
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,10519,POWDER MOUNTAIN,555,SHEEP,3/1/2006,4/30/2006,ACTIVE,92,205
LLWYD03000,RAWLINS FO,4903152,03/01/2015,02/28/2018,,10519,POWDER MOUNTAIN,555,SHEEP,11/10/2005,2/28/2006,ACTIVE,92,373
LLWYD03000,RAWLINS FO,4903200,10/01/2008,09/30/2018,,00870,EAST COAD MTN ALLOT,43,CATTLE,5/1/1989,8/31/1989,ACTIVE,23,40
LLWYD03000,RAWLINS FO,4903201,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00822,DANA BLOCK NORTH,40,CATTLE,5/11/1989,11/10/1989,ACTIVE,63,152
LLWYD03000,RAWLINS FO,4903203,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,00817,LITTLE MEDICINE,194,CATTLE,5/10/1999,11/9/1999,ACTIVE,28,329
LLWYD03000,RAWLINS FO,4903204,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00857,DIAMOND DOME,640,CATTLE,5/16/1989,9/30/1989,ACTIVE,18,523
LLWYD03000,RAWLINS FO,4903205,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,00307,BATES HOLE,565,CATTLE,5/1/1997,10/31/1997,ACTIVE,61,2085
LLWYD03000,RAWLINS FO,4903206,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00878,COUNTY LINE,38,CATTLE,5/15/1989,9/12/1989,ACTIVE,49,74
LLWYD03000,RAWLINS FO,4903207,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00335,SHIRLEY MOUNTAIN,81,CATTLE,7/16/1989,10/15/1989,ACTIVE,100,245
LLWYD03000,RAWLINS FO,4903207,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00806,SCHNEIDER RIDGE,185,CATTLE,5/1/1989,6/14/1989,ACTIVE,35,96
LLWYD03000,RAWLINS FO,4903207,11/18/2008,11/17/2018,FLPMA 402(C)(2)/APPROP ACT,00806,SCHNEIDER RIDGE,110,CATTLE,7/16/1989,10/15/1989,ACTIVE,35,116
LLWYD03000,RAWLINS FO,4903209,07/03/2015,07/04/2018,,00301,PATHFINDER,259,CATTLE,5/1/2007,1/31/2008,ACTIVE,64,1504
LLWYD03000,RAWLINS FO,4903209,07/03/2015,07/04/2018,,00317,UPPER DRY CREEK,337,CATTLE,6/1/2009,10/5/2009,ACTIVE,74,1041
LLWYD03000,RAWLINS FO,4903209,07/03/2015,07/04/2018,,00340,HORSE SPRINGS,456,CATTLE,6/1/2008,10/31/2008,ACTIVE,46,1055
LLWYD03000,RAWLINS FO,4903210,01/03/2010,01/02/2020,,00830,CHACE BLOCK,248,CATTLE,5/15/1994,9/29/1994,ACTIVE,25,281
LLWYD03000,RAWLINS FO,4903210,01/03/2010,01/02/2020,,00830,CHACE BLOCK,1188,CATTLE,4/1/1994,1/11/1995,ACTIVE,16,1787
LLWYD03000,RAWLINS FO,4903211,03/01/2009,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,14864,EAST ALLEN LAKE,44,CATTLE,4/20/2009,11/30/2009,ACTIVE,52,169
LLWYD03000,RAWLINS FO,4903212,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00826,ROBBERS ROOST,271,CATTLE,5/15/1989,10/31/1989,ACTIVE,22,333
LLWYD03000,RAWLINS FO,4903213,03/01/2014,02/28/2024,,00332,THORNTON PLACE,93,CATTLE,6/1/2005,9/30/2005,ACTIVE,100,373
LLWYD03000,RAWLINS FO,4903214,03/01/2015,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00811,ELLIS BLOCK/PETESGAP,256,CATTLE,5/1/2005,11/30/2005,ACTIVE,44,792
LLWYD03000,RAWLINS FO,4903215,05/27/2008,05/26/2018,,00863,NORTH LAKE CREEK,41,CATTLE,6/1/1991,8/31/1991,ACTIVE,36,45
LLWYD03000,RAWLINS FO,4903216,11/30/2009,11/29/2019,,00304,WAGON TONGUE,200,YRLING CATTLE,6/1/2005,7/7/2005,ACTIVE,50,122
LLWYD03000,RAWLINS FO,4903216,11/30/2009,11/29/2019,,00306,KIRK RANCH,91,CATTLE,5/1/2004,10/31/2004,ACTIVE,66,363
LLWYD03000,RAWLINS FO,4903216,11/30/2009,11/29/2019,,00318,SHIRLEY RIDGE,225,CATTLE,5/11/2005,9/30/2005,ACTIVE,86,910
LLWYD03000,RAWLINS FO,4903216,11/30/2009,11/29/2019,,00318,SHIRLEY RIDGE,7,HORSE,3/1/2005,2/28/2006,ACTIVE,86,72
