Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLAZA01000,ARIZONA STRIP FO,0201547,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05213,ROCK POCKETS,24,CATTLE,12/1/1999,2/28/2000,ACTIVE,80,57
LLAZA01000,ARIZONA STRIP FO,0201547,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05213,ROCK POCKETS,24,CATTLE,3/1/1999,5/31/1999,ACTIVE,80,58
LLAZA01000,ARIZONA STRIP FO,0201564,3/1/2008,2/28/2018,FLPMA 402(C)(2)/APPROP ACT,05209,COTTONWOOD,13,CATTLE,3/1/2008,2/28/2009,ACTIVE,100,156
LLAZA01000,ARIZONA STRIP FO,0201565,2/1/2008,1/31/2018,FLPMA 402(C)(2)/APPROP ACT,05209,COTTONWOOD,13,CATTLE,3/1/2008,2/28/2009,ACTIVE,100,156
LLAZA01000,ARIZONA STRIP FO,0201600,3/1/2014,2/28/2024,,05311,SAGE,46,CATTLE,12/15/2004,2/28/2005,ACTIVE,58,67
LLAZA01000,ARIZONA STRIP FO,0201600,3/1/2014,2/28/2024,,05311,SAGE,46,CATTLE,3/1/2005,6/15/2005,ACTIVE,58,94
LLAZA01000,ARIZONA STRIP FO,0201600,3/1/2014,2/28/2024,,05319,ROCK CANYON TANK,116,CATTLE,3/1/2005,6/30/2005,ACTIVE,96,447
LLAZA01000,ARIZONA STRIP FO,0201600,3/1/2014,2/28/2024,,05319,ROCK CANYON TANK,116,CATTLE,11/1/2004,2/28/2005,ACTIVE,96,439
LLAZA01000,ARIZONA STRIP FO,0201604,3/1/2014,2/28/2024,FLPMA 402(C)(2)/APPROP ACT,05318,CEDAR KNOLL,120,CATTLE,11/16/1991,2/28/1992,ACTIVE,100,418
LLAZA01000,ARIZONA STRIP FO,0201604,3/1/2014,2/28/2024,FLPMA 402(C)(2)/APPROP ACT,05318,CEDAR KNOLL,120,CATTLE,3/1/1992,5/15/1992,ACTIVE,100,300
LLAZA01000,ARIZONA STRIP FO,0201606,3/1/2007,2/28/2017,FLPMA 402(C)(2)/APPROP ACT,05247,SUNSHINE TANK,95,CATTLE,3/1/1994,6/30/1994,ACTIVE,99,377
LLAZA01000,ARIZONA STRIP FO,0201606,3/1/2007,2/28/2017,FLPMA 402(C)(2)/APPROP ACT,05247,SUNSHINE TANK,95,CATTLE,11/1/1993,2/28/1994,ACTIVE,99,371
LLAZA01000,ARIZONA STRIP FO,0201606,3/1/2007,2/28/2017,FLPMA 402(C)(2)/APPROP ACT,05315,SHUTTLEWORTH,55,CATTLE,3/1/1993,2/28/1994,ACTIVE,100,660
LLAZA01000,ARIZONA STRIP FO,0201607,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05320,GUNSIGHT,65,CATTLE,10/15/1989,2/28/1990,ACTIVE,100,293
LLAZA01000,ARIZONA STRIP FO,0201607,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05320,GUNSIGHT,65,CATTLE,3/1/1989,4/30/1989,ACTIVE,100,130
LLAZA01000,ARIZONA STRIP FO,0201609,3/1/2014,2/28/2024,FLPMA 402(C)(2)/APPROP ACT,05314,PRATT TANK,150,CATTLE,1/1/1990,2/28/1990,ACTIVE,82,239
LLAZA01000,ARIZONA STRIP FO,0201609,3/1/2014,2/28/2024,FLPMA 402(C)(2)/APPROP ACT,05314,PRATT TANK,152,CATTLE,3/1/1990,7/15/1990,ACTIVE,82,561
LLAZA01000,ARIZONA STRIP FO,0201614,9/1/2007,8/30/2017,,05301,SHINARUMP,17,CATTLE,7/1/1989,10/31/1989,ACTIVE,61,42
LLAZA01000,ARIZONA STRIP FO,0201621,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05334,BEANHOLE WELL,124,CATTLE,3/1/1989,2/28/1990,ACTIVE,85,1265
LLAZA01000,ARIZONA STRIP FO,0201621,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05334,BEANHOLE WELL,5,HORSE,3/1/1989,2/28/1990,ACTIVE,85,51
LLAZA01000,ARIZONA STRIP FO,0201622,9/1/2007,8/30/2017,,05305,RIDER,28,CATTLE,3/1/1992,4/30/1992,ACTIVE,64,36
LLAZA01000,ARIZONA STRIP FO,0201622,9/1/2007,8/30/2017,,05305,RIDER,28,CATTLE,11/1/1991,2/28/1992,ACTIVE,64,71
LLAZA01000,ARIZONA STRIP FO,0201625,3/1/2013,2/28/2023,FLPMA 402(C)(2)/APPROP ACT,05307,CHATTERLY,55,CATTLE,11/1/1992,2/28/1993,ACTIVE,85,184
LLAZA01000,ARIZONA STRIP FO,0201625,3/1/2013,2/28/2023,FLPMA 402(C)(2)/APPROP ACT,05307,CHATTERLY,54,CATTLE,3/1/1993,5/31/1993,ACTIVE,85,139
LLAZA01000,ARIZONA STRIP FO,0201626,9/1/2007,8/30/2017,,05308,BUTTON,54,CATTLE,3/1/1989,5/31/1989,ACTIVE,79,129
LLAZA01000,ARIZONA STRIP FO,0201626,9/1/2007,8/30/2017,,05308,BUTTON,54,CATTLE,11/15/1989,2/28/1990,ACTIVE,79,149
LLAZA01000,ARIZONA STRIP FO,0201632,5/1/2011,4/30/2021,FLPMA 402(C)(2)/APPROP ACT,05331,HOUSE ROCK,5,HORSE,12/1/1990,11/30/1991,ACTIVE,93,56
LLAZA01000,ARIZONA STRIP FO,0201632,5/1/2011,4/30/2021,FLPMA 402(C)(2)/APPROP ACT,05331,HOUSE ROCK,46,CATTLE,12/1/1990,3/31/1991,ACTIVE,93,170
LLAZA01000,ARIZONA STRIP FO,0201632,5/1/2011,4/30/2021,FLPMA 402(C)(2)/APPROP ACT,05331,HOUSE ROCK,151,CATTLE,4/1/1991,11/30/1991,ACTIVE,93,1127
LLAZA01000,ARIZONA STRIP FO,0201633,3/1/2010,2/28/2020,FLPMA 402(C)(2)/APPROP ACT,05331,HOUSE ROCK,2,HORSE,12/1/1989,11/30/1990,ACTIVE,93,22
LLAZA01000,ARIZONA STRIP FO,0201633,3/1/2010,2/28/2020,FLPMA 402(C)(2)/APPROP ACT,05331,HOUSE ROCK,13,CATTLE,12/1/1989,3/31/1990,ACTIVE,93,48
LLAZA01000,ARIZONA STRIP FO,0201633,3/1/2010,2/28/2020,FLPMA 402(C)(2)/APPROP ACT,05331,HOUSE ROCK,45,CATTLE,4/1/1989,11/30/1989,ACTIVE,93,336
LLAZA01000,ARIZONA STRIP FO,0201636,7/17/2006,7/16/2016,,05313,MUGGINS FLAT,88,HORSE,3/1/1995,3/31/1995,ACTIVE,87,78
LLAZA01000,ARIZONA STRIP FO,0201636,7/17/2006,7/16/2016,,05313,MUGGINS FLAT,88,HORSE,12/1/1994,2/28/1995,ACTIVE,87,227
LLAZA01000,ARIZONA STRIP FO,0201644,9/1/2007,8/30/2017,,05302,BROWN-SHUMWAY,19,CATTLE,11/16/1989,2/28/1990,ACTIVE,100,66
LLAZA01000,ARIZONA STRIP FO,0201644,9/1/2007,8/30/2017,,05302,BROWN-SHUMWAY,19,CATTLE,3/1/1989,5/15/1989,ACTIVE,100,47
LLAZA01000,ARIZONA STRIP FO,0201749,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04827,LITTLEFIELD COMM.,227,CATTLE,3/1/2008,2/28/2009,ACTIVE,96,2615
LLAZA01000,ARIZONA STRIP FO,0201749,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04843,LITTLEFIELD,48,CATTLE,12/16/2008,2/28/2009,ACTIVE,100,118
LLAZA01000,ARIZONA STRIP FO,0201790,4/25/2012,4/24/2022,FLPMA 402(C)(2)/APPROP ACT,05327,COYOTE,202,CATTLE,3/1/2009,2/28/2010,ACTIVE,85,2060
LLAZA01000,ARIZONA STRIP FO,0201821,3/1/2009,2/28/2019,,05241,POINT OF ROCK,50,CATTLE,3/1/2009,2/28/2010,ACTIVE,59,354
LLAZA01000,ARIZONA STRIP FO,0201885,6/27/2010,6/26/2020,FLPMA 402(C)(2)/APPROP ACT,05323,SUICIDE,44,CATTLE,11/16/2010,2/28/2011,ACTIVE,100,152
LLAZA01000,ARIZONA STRIP FO,0201885,6/27/2010,6/26/2020,FLPMA 402(C)(2)/APPROP ACT,05323,SUICIDE,45,CATTLE,3/1/2010,4/15/2010,ACTIVE,100,68
LLAZA01000,ARIZONA STRIP FO,0201887,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04845,CLAY SPRING,98,CATTLE,3/1/2009,2/28/2010,ACTIVE,100,1176
LLAZA01000,ARIZONA STRIP FO,0201887,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04845,CLAY SPRING,7,CATTLE,3/1/2009,3/30/2009,ACTIVE,100,7
LLAZA01000,ARIZONA STRIP FO,0201887,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04845,CLAY SPRING,2,HORSE,3/1/2009,2/28/2010,ACTIVE,100,24
LLAZA01000,ARIZONA STRIP FO,0201887,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04863,SUNSHINE,118,CATTLE,3/1/2009,2/28/2010,ACTIVE,100,1416
LLAZA01000,ARIZONA STRIP FO,0201887,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,04863,SUNSHINE,2,HORSE,3/1/2009,2/28/2010,ACTIVE,100,24
LLAZA01000,ARIZONA STRIP FO,0201900,5/1/2012,4/30/2022,FLPMA 402(C)(2)/APPROP ACT,05233,GRAMA POINT,276,CATTLE,10/15/2010,2/28/2011,ACTIVE,99,1231
LLAZA01000,ARIZONA STRIP FO,0201900,5/1/2012,4/30/2022,FLPMA 402(C)(2)/APPROP ACT,05233,GRAMA POINT,276,CATTLE,3/1/2011,5/31/2011,ACTIVE,99,826
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05324,FULLER ROAD,50,CATTLE,6/16/2010,10/15/2010,ACTIVE,85,170
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05324,FULLER ROAD,137,CATTLE,10/16/2010,2/28/2011,ACTIVE,85,521
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05324,FULLER ROAD,137,CATTLE,3/1/2010,6/15/2010,ACTIVE,85,410
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05325,FRANKS RESERVOIR,48,CATTLE,3/1/2010,5/10/2010,ACTIVE,92,103
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05325,FRANKS RESERVOIR,48,CATTLE,11/10/2010,2/28/2011,ACTIVE,92,161
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05345,ROCK RESERVOIR,4,CATTLE,11/10/2010,2/28/2011,ACTIVE,92,13
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05345,ROCK RESERVOIR,4,CATTLE,3/1/2010,5/10/2010,ACTIVE,92,9
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05348,NAVAJO WELLS UT,47,CATTLE,3/1/2010,6/15/2010,ACTIVE,100,165
LLAZA01000,ARIZONA STRIP FO,0201916,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05348,NAVAJO WELLS UT,47,CATTLE,10/16/2010,2/28/2011,ACTIVE,100,210
LLAZA01000,ARIZONA STRIP FO,0201937,10/9/2010,2/28/2017,,05217,FERN TANK,608,CATTLE,3/1/2011,6/30/2011,ACTIVE,93,2268
LLAZA01000,ARIZONA STRIP FO,0201937,10/9/2010,2/28/2017,,05217,FERN TANK,608,CATTLE,10/16/2010,2/28/2011,ACTIVE,93,2528
LLAZA01000,ARIZONA STRIP FO,0201949,3/1/2015,2/28/2025,,05237,MOONSHINE,51,CATTLE,3/1/2010,2/28/2011,ACTIVE,100,612
LLAZA01000,ARIZONA STRIP FO,0201951,2/1/2011,2/19/2018,FLPMA 402(C)(2)/APPROP ACT,05321,KANAB CREEK,40,CATTLE,3/1/2011,4/15/2011,ACTIVE,70,42
LLAZA01000,ARIZONA STRIP FO,0201951,2/1/2011,2/19/2018,FLPMA 402(C)(2)/APPROP ACT,05321,KANAB CREEK,40,CATTLE,10/15/2011,2/28/2012,ACTIVE,70,126
LLAZA01000,ARIZONA STRIP FO,0201952,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05208,WELLS,1,CATTLE,3/1/2011,6/30/2011,ACTIVE,80,3
LLAZA01000,ARIZONA STRIP FO,0201952,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05208,WELLS,32,CATTLE,3/1/2011,2/28/2012,ACTIVE,80,307
LLAZA01000,ARIZONA STRIP FO,0201955,11/1/2012,10/31/2021,FLPMA 402(C)(2)/APPROP ACT,00099,ROCK CANYON,33,CATTLE,3/1/2011,5/31/2011,ACTIVE,55,55
LLAZA01000,ARIZONA STRIP FO,0201955,11/1/2012,10/31/2021,FLPMA 402(C)(2)/APPROP ACT,00099,ROCK CANYON,33,CATTLE,11/1/2011,2/28/2012,ACTIVE,55,72
LLAZA01000,ARIZONA STRIP FO,0201956,3/28/2011,2/19/2018,FLPMA 402(C)(2)/APPROP ACT,05223,WILDBAND,360,CATTLE,3/1/2011,2/28/2012,ACTIVE,88,3802
LLAZA01000,ARIZONA STRIP FO,0201957,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04824,MOUNTAIN SHEEP,16,CATTLE,3/1/2011,5/15/2011,ACTIVE,100,40
LLAZA01000,ARIZONA STRIP FO,0201957,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04824,MOUNTAIN SHEEP,16,CATTLE,11/16/2011,2/28/2012,ACTIVE,100,55
LLAZA01000,ARIZONA STRIP FO,0201958,3/28/2011,3/31/2017,FLPMA 402(C)(2)/APPROP ACT,04861,TOQUER TANK,237,CATTLE,3/1/2011,5/31/2011,ACTIVE,94,674
LLAZA01000,ARIZONA STRIP FO,0201958,3/28/2011,3/31/2017,FLPMA 402(C)(2)/APPROP ACT,04861,TOQUER TANK,2,HORSE,10/1/2011,2/28/2012,ACTIVE,94,9
LLAZA01000,ARIZONA STRIP FO,0201958,3/28/2011,3/31/2017,FLPMA 402(C)(2)/APPROP ACT,04861,TOQUER TANK,2,HORSE,3/1/2011,5/31/2011,ACTIVE,94,6
LLAZA01000,ARIZONA STRIP FO,0201958,3/28/2011,3/31/2017,FLPMA 402(C)(2)/APPROP ACT,04861,TOQUER TANK,238,CATTLE,10/1/2011,2/28/2012,ACTIVE,94,1111
LLAZA01000,ARIZONA STRIP FO,0201959,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04804,WHITEROCK-SOAPSTONE,264,CATTLE,8/1/2011,10/15/2011,ACTIVE,100,660
LLAZA01000,ARIZONA STRIP FO,0201959,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04838,LAMBING-STARVATION,95,CATTLE,11/16/2011,2/28/2012,ACTIVE,83,272
LLAZA01000,ARIZONA STRIP FO,0201959,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04838,LAMBING-STARVATION,95,CATTLE,3/1/2011,5/15/2011,ACTIVE,83,197
LLAZA01000,ARIZONA STRIP FO,0201959,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04838,LAMBING-STARVATION,2,HORSE,3/1/2011,4/5/2011,ACTIVE,83,2
LLAZA01000,ARIZONA STRIP FO,0201959,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04839,WOLFHOLE MOUNTAIN,105,CATTLE,6/1/2011,8/31/2011,ACTIVE,100,318
LLAZA01000,ARIZONA STRIP FO,0201960,3/28/2011,2/28/2019,,04840,POCUM TANK,122,CATTLE,5/16/2011,9/17/2011,ACTIVE,98,491
LLAZA01000,ARIZONA STRIP FO,0201960,3/28/2011,2/28/2019,,04840,POCUM TANK,3,CATTLE,5/16/2011,6/15/2011,ACTIVE,98,3
LLAZA01000,ARIZONA STRIP FO,0201965,3/1/2011,5/15/2019,FLPMA 402(C)(2)/APPROP ACT,00097,TUCKUP,161,CATTLE,3/1/2011,5/15/2011,ACTIVE,95,382
LLAZA01000,ARIZONA STRIP FO,0201965,3/1/2011,5/15/2019,FLPMA 402(C)(2)/APPROP ACT,00097,TUCKUP,161,CATTLE,10/15/2010,2/28/2011,ACTIVE,95,689
LLAZA01000,ARIZONA STRIP FO,0202127,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05309,HIGHWAY EAST,73,CATTLE,3/1/2012,2/28/2013,ACTIVE,49,429
LLAZA01000,ARIZONA STRIP FO,0202183,4/20/2012,8/30/2017,,05303,CEDAR RIDGE,91,CATTLE,4/20/2012,5/15/2012,ACTIVE,100,78
LLAZA01000,ARIZONA STRIP FO,0202184,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05244,STATE LINE,15,CATTLE,3/1/2012,2/28/2013,ACTIVE,16,29
LLAZA01000,ARIZONA STRIP FO,0202201,7/18/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05202,GLAZIER DAM,70,CATTLE,3/1/2012,2/28/2013,ACTIVE,68,571
LLAZA01000,ARIZONA STRIP FO,0202232,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,04859,MUSTANG SPRING,47,CATTLE,3/1/2014,2/28/2015,ACTIVE,87,491
LLAZA01000,ARIZONA STRIP FO,0202274,4/3/2014,2/28/2018,,04837,LOWER HURRICANE,190,CATTLE,3/1/2014,2/28/2015,ACTIVE,99,2257
LLAZA01000,ARIZONA STRIP FO,0202274,4/3/2014,2/28/2018,,04837,LOWER HURRICANE,3,HORSE,3/1/2014,2/28/2015,ACTIVE,99,36
LLAZA01000,ARIZONA STRIP FO,0202275,4/3/2014,2/28/2018,,04867,HAT KNOLL,1,CATTLE,3/1/2014,3/31/2014,ACTIVE,99,1
LLAZA01000,ARIZONA STRIP FO,0202275,4/3/2014,2/28/2018,,04867,HAT KNOLL,42,CATTLE,3/1/2014,2/28/2015,ACTIVE,99,499
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05207,ATKIN WELL,1,CATTLE,11/1/2014,1/31/2015,ACTIVE,97,3
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05207,ATKIN WELL,3,HORSE,11/1/2014,10/31/2015,ACTIVE,97,35
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05207,ATKIN WELL,154,CATTLE,11/1/2014,10/31/2015,ACTIVE,97,1793
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05243,WHITE POCKETS,3,HORSE,8/1/2014,2/28/2015,ACTIVE,100,21
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05243,WHITE POCKETS,12,CATTLE,3/1/2015,5/31/2015,ACTIVE,100,36
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05243,WHITE POCKETS,3,HORSE,3/1/2015,7/31/2015,ACTIVE,100,15
LLAZA01000,ARIZONA STRIP FO,0202342,8/1/2014,7/31/2024,,05243,WHITE POCKETS,12,CATTLE,1/1/2015,2/28/2015,ACTIVE,100,23
LLAZA01000,ARIZONA STRIP FO,0202345,8/1/2014,7/31/2024,,05207,ATKIN WELL,73,CATTLE,11/1/2014,10/31/2015,ACTIVE,58,508
LLAZA01000,ARIZONA STRIP FO,0202445,3/27/2015,3/26/2025,,04814,LITTLE WOLF,54,CATTLE,6/1/2015,11/30/2015,ACTIVE,100,325
LLAZA01000,ARIZONA STRIP FO,0202445,3/27/2015,3/26/2025,,04814,LITTLE WOLF,3,CATTLE,6/1/2015,6/30/2015,ACTIVE,100,3
LLAZA01000,ARIZONA STRIP FO,0202445,3/27/2015,3/26/2025,,04831,PURGATORY,53,CATTLE,12/1/2014,2/28/2015,ACTIVE,100,157
LLAZA01000,ARIZONA STRIP FO,0202445,3/27/2015,3/26/2025,,04831,PURGATORY,53,CATTLE,3/1/2015,5/31/2015,ACTIVE,100,160
LLAZA01000,ARIZONA STRIP FO,0202445,3/27/2015,3/26/2025,,04831,PURGATORY,1,CATTLE,12/1/2014,12/31/2014,ACTIVE,100,1
LLAZA01000,ARIZONA STRIP FO,0202456,7/13/2015,7/12/2025,,05251,HURRICANE CLIFF,44,CATTLE,3/1/2016,4/30/2016,ACTIVE,100,88
LLAZA01000,ARIZONA STRIP FO,0202456,7/13/2015,7/12/2025,,05251,HURRICANE CLIFF,44,CATTLE,10/1/2015,2/28/2016,ACTIVE,100,218
LLAZA01000,ARIZONA STRIP FO,0202490,12/10/2015,12/9/2025,FLPMA 402(C)(2)/APPROP ACT,05322,PIGEON TANK,55,CATTLE,11/15/2015,2/28/2016,ACTIVE,100,192
LLAZA01000,ARIZONA STRIP FO,0202490,12/10/2015,12/9/2025,FLPMA 402(C)(2)/APPROP ACT,05322,PIGEON TANK,55,CATTLE,3/31/2016,5/31/2016,ACTIVE,100,112
LLAZA01000,ARIZONA STRIP FO,0202490,12/10/2015,12/9/2025,FLPMA 402(C)(2)/APPROP ACT,05349,WHITE SAGE,84,CATTLE,11/15/2015,2/28/2016,ACTIVE,78,228
LLAZA01000,ARIZONA STRIP FO,0202490,12/10/2015,12/9/2025,FLPMA 402(C)(2)/APPROP ACT,05349,WHITE SAGE,84,CATTLE,3/1/2016,5/31/2016,ACTIVE,78,198
LLAZA02000,VERMILION CLIFFS NM,0200030,5/1/2010,4/30/2020,FLPMA 402(C)(2)/APPROP ACT,04847,BUNTING WELL,380,CATTLE,3/1/2002,2/28/2003,ACTIVE,29,1322
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05328,SAND HILLS,15,HORSE,3/1/1999,2/28/2000,ACTIVE,92,166
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05328,SAND HILLS,1322,CATTLE,5/16/1999,10/15/1999,ACTIVE,92,6118
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05328,SAND HILLS,1375,CATTLE,10/16/1999,2/28/2000,ACTIVE,92,5656
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05328,SAND HILLS,1375,CATTLE,3/1/1999,5/15/1999,ACTIVE,92,3161
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05332,SOAP CREEK,981,CATTLE,3/1/1993,5/31/1993,ACTIVE,94,2789
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05332,SOAP CREEK,981,CATTLE,10/15/1992,2/28/1993,ACTIVE,94,4153
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05341,BADGER CREEK,7,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,84
LLAZA02000,VERMILION CLIFFS NM,0200145,8/7/2007,8/6/2017,FLPMA 402(C)(2)/APPROP ACT,05341,BADGER CREEK,1,HORSE,3/1/1989,2/28/1990,ACTIVE,100,12
LLAZA02000,VERMILION CLIFFS NM,0201608,3/1/2013,2/28/2023,FLPMA 402(C)(2)/APPROP ACT,05340,WAHWEAP,20,CATTLE,3/1/1992,2/28/1993,ACTIVE,100,240
LLAZA02000,VERMILION CLIFFS NM,0201608,3/1/2013,2/28/2023,FLPMA 402(C)(2)/APPROP ACT,05340,WAHWEAP,3,HORSE,3/1/1992,2/28/1993,ACTIVE,100,36
LLAZA02000,VERMILION CLIFFS NM,0201618,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05336,FERRY SWALE,353,CATTLE,11/1/1992,2/28/1993,ACTIVE,87,1212
LLAZA02000,VERMILION CLIFFS NM,0201618,3/1/2012,2/28/2022,FLPMA 402(C)(2)/APPROP ACT,05336,FERRY SWALE,353,CATTLE,3/1/1993,4/15/1993,ACTIVE,87,464
LLAZA02000,VERMILION CLIFFS NM,0201646,3/1/2011,2/28/2021,FLPMA 402(C)(2)/APPROP ACT,05350,SIGNATURE ROCK,50,CATTLE,3/1/1989,2/28/1990,ACTIVE,82,492
LLAZA03000,GRAND CANYON/PARASHANT NM,0200073,3/20/2016,3/19/2026,,04822,BELNAP WEST,30,CATTLE,3/1/1990,5/20/1990,ACTIVE,95,76
LLAZA03000,GRAND CANYON/PARASHANT NM,0200073,3/20/2016,3/19/2026,,04822,BELNAP WEST,30,CATTLE,10/16/1990,2/28/1991,ACTIVE,95,127
LLAZA03000,GRAND CANYON/PARASHANT NM,0200084,10/15/2015,10/14/2025,,04849,BELNAP,110,CATTLE,12/1/2005,2/28/2006,ACTIVE,85,277
LLAZA03000,GRAND CANYON/PARASHANT NM,0200084,10/15/2015,10/14/2025,,04849,BELNAP,4,HORSE,12/1/2005,2/28/2006,ACTIVE,85,10
LLAZA03000,GRAND CANYON/PARASHANT NM,0200084,10/15/2015,10/14/2025,,04849,BELNAP,110,CATTLE,3/1/2006,5/15/2006,ACTIVE,85,234
LLAZA03000,GRAND CANYON/PARASHANT NM,0200084,10/15/2015,10/14/2025,,04849,BELNAP,1,CATTLE,12/1/2005,2/28/2006,ACTIVE,85,3
LLAZA03000,GRAND CANYON/PARASHANT NM,0200084,10/15/2015,10/14/2025,,04849,BELNAP,4,HORSE,3/1/2006,5/15/2006,ACTIVE,85,8
LLAZA03000,GRAND CANYON/PARASHANT NM,0200084,10/15/2015,10/14/2025,,04849,BELNAP,1,CATTLE,3/1/2006,5/15/2006,ACTIVE,85,2
LLAZA03000,GRAND CANYON/PARASHANT NM,0200103,3/1/2015,2/28/2025,FLPMA 402(C)(2)/APPROP ACT,04801,JUMP CANYON,95,CATTLE,10/16/2002,2/28/2003,ACTIVE,84,357
LLAZA03000,GRAND CANYON/PARASHANT NM,0200103,3/1/2015,2/28/2025,FLPMA 402(C)(2)/APPROP ACT,04801,JUMP CANYON,95,CATTLE,3/1/2003,6/15/2003,ACTIVE,84,281
LLAZA03000,GRAND CANYON/PARASHANT NM,0201001,3/1/2015,2/28/2025,FLPMA 402(C)(2)/APPROP ACT,04801,JUMP CANYON,61,CATTLE,3/1/1997,6/15/1997,ACTIVE,84,180
LLAZA03000,GRAND CANYON/PARASHANT NM,0201001,3/1/2015,2/28/2025,FLPMA 402(C)(2)/APPROP ACT,04801,JUMP CANYON,61,CATTLE,10/16/1996,2/28/1997,ACTIVE,84,229
LLAZA03000,GRAND CANYON/PARASHANT NM,0201006,3/1/2016,2/28/2026,FLPMA 402(C)(2)/APPROP ACT,04809,COTTONWOOD,155,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,1860
LLAZA03000,GRAND CANYON/PARASHANT NM,0201006,3/1/2016,2/28/2026,FLPMA 402(C)(2)/APPROP ACT,04809,COTTONWOOD,1,HORSE,3/1/1989,9/30/1989,ACTIVE,100,7
