Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLUTC02000,RICHFIELD FO,4305077,04/01/2013,03/31/2023,FLPMA 402(C)(2)/APPROP ACT,00821,GREENWICH CREEK,19,CATTLE,5/10/1996,5/31/1996,ACTIVE,100,14
LLUTC02000,RICHFIELD FO,4305077,04/01/2013,03/31/2023,FLPMA 402(C)(2)/APPROP ACT,00821,GREENWICH CREEK,95,SHEEP,3/16/1996,4/15/1996,ACTIVE,100,19
LLUTC02000,RICHFIELD FO,4305081,04/01/2013,03/31/2023,,00202,BURRVILLE,8,CATTLE,6/1/1987,7/31/1987,ACTIVE,100,16
LLUTC02000,RICHFIELD FO,4305083,05/01/2007,04/30/2017,,00833,OAK SPRINGS,164,SHEEP,10/1/1992,10/31/1992,ACTIVE,100,34
LLUTC02000,RICHFIELD FO,4305083,05/01/2007,04/30/2017,,00833,OAK SPRINGS,164,SHEEP,6/1/1992,6/30/1992,ACTIVE,100,32
LLUTC02000,RICHFIELD FO,4305092,11/01/2010,10/31/2020,,00607,M & O,271,CATTLE,3/1/1987,4/15/1987,ACTIVE,100,410
LLUTC02000,RICHFIELD FO,4305092,11/01/2010,10/31/2020,,00607,M & O,271,CATTLE,12/1/1987,2/28/1988,ACTIVE,100,802
LLUTC02000,RICHFIELD FO,4305092,11/01/2010,10/31/2020,,00612,WILLOW SPRING,68,CATTLE,3/1/1987,4/15/1987,ACTIVE,100,103
LLUTC02000,RICHFIELD FO,4305092,11/01/2010,10/31/2020,,00612,WILLOW SPRING,68,CATTLE,12/1/1987,2/28/1988,ACTIVE,100,201
LLUTC02000,RICHFIELD FO,4305112,04/01/2013,03/31/2023,,00219,CANAL,14,CATTLE,10/16/1987,12/10/1987,ACTIVE,100,26
LLUTC02000,RICHFIELD FO,4305112,04/01/2013,03/31/2023,,00219,CANAL,14,CATTLE,4/1/1987,4/30/1987,ACTIVE,100,14
LLUTC02000,RICHFIELD FO,4305130,06/15/2010,06/14/2020,,00705,CEDAR GROVE,17,CATTLE,5/14/1987,5/31/1987,ACTIVE,100,10
LLUTC02000,RICHFIELD FO,4305130,06/15/2010,06/14/2020,,00832,NORTH NARROWS,34,CATTLE,5/11/1987,5/31/1987,ACTIVE,100,23
LLUTC02000,RICHFIELD FO,4305136,04/01/2013,03/31/2023,,00219,CANAL,91,CATTLE,12/1/1996,2/28/1997,ACTIVE,100,269
LLUTC02000,RICHFIELD FO,4305136,04/01/2013,03/31/2023,,00219,CANAL,10,CATTLE,3/1/1996,4/30/1996,ACTIVE,100,20
LLUTC02000,RICHFIELD FO,4305136,04/01/2013,03/31/2023,,00846,MARYSVALE,44,CATTLE,5/10/2001,7/15/2001,ACTIVE,100,97
LLUTC02000,RICHFIELD FO,4305147,08/01/2007,07/31/2017,,00835,PEARSON-LEWIS,13,CATTLE,6/1/1995,9/10/1995,ACTIVE,100,44
LLUTC02000,RICHFIELD FO,4305155,03/10/2006,03/09/2016,,00211,NORTH COVE MOUNTAIN,74,CATTLE,5/6/1987,6/20/1987,ACTIVE,100,112
LLUTC02000,RICHFIELD FO,4305155,03/10/2006,03/09/2016,,00211,NORTH COVE MOUNTAIN,74,CATTLE,10/1/1987,10/25/1987,ACTIVE,100,61
LLUTC02000,RICHFIELD FO,4305155,03/10/2006,03/09/2016,,00215,SALLS MEADOW,22,CATTLE,10/1/1987,10/30/1987,ACTIVE,100,22
LLUTC02000,RICHFIELD FO,4305155,03/10/2006,03/09/2016,,00215,SALLS MEADOW,22,CATTLE,5/1/1987,6/30/1987,ACTIVE,100,44
LLUTC02000,RICHFIELD FO,4305162,06/01/2013,05/31/2023,,00223,TWIST,148,CATTLE,4/26/1990,6/7/1990,ACTIVE,100,209
LLUTC02000,RICHFIELD FO,4305163,04/01/2013,03/31/2023,,00200,AURORA,78,CATTLE,5/16/1987,6/15/1987,ACTIVE,100,79
LLUTC02000,RICHFIELD FO,4305169,03/01/2014,02/28/2024,,00835,PEARSON-LEWIS,20,CATTLE,10/15/2011,1/30/2012,ACTIVE,100,71
LLUTC02000,RICHFIELD FO,4305204,05/01/2009,04/30/2019,,00206,HUNT,520,SHEEP,5/1/1987,5/15/1987,ACTIVE,100,51
LLUTC02000,RICHFIELD FO,4305206,02/01/2010,01/31/2020,,00802,ANGLE BENCH,50,CATTLE,12/1/1992,12/31/1992,ACTIVE,100,51
LLUTC02000,RICHFIELD FO,4305206,02/01/2010,01/31/2020,,00816,EAST BENCH,35,CATTLE,11/16/1992,12/15/1992,ACTIVE,100,35
LLUTC02000,RICHFIELD FO,4305206,02/01/2010,01/31/2020,,00816,EAST BENCH,85,CATTLE,4/1/1992,5/31/1992,ACTIVE,100,170
LLUTC02000,RICHFIELD FO,4305206,02/01/2010,01/31/2020,,00817,EAST FORK,40,CATTLE,5/1/2000,7/31/2000,ACTIVE,100,121
LLUTC02000,RICHFIELD FO,4305206,02/01/2010,01/31/2020,,00842,ROCKY FORD,93,CATTLE,4/1/1989,5/31/1989,ACTIVE,100,187
LLUTC02000,RICHFIELD FO,4305220,03/01/2010,02/28/2020,,00602,DEER PEAK,134,CATTLE,3/16/1987,5/31/1987,ACTIVE,100,339
LLUTC02000,RICHFIELD FO,4305220,03/01/2010,02/28/2020,,00602,DEER PEAK,220,CATTLE,10/21/2002,10/27/2002,ACTIVE,100,51
LLUTC02000,RICHFIELD FO,4305220,03/01/2010,02/28/2020,,00605,LAST CHANCE,148,CATTLE,11/1/1987,2/28/1988,ACTIVE,100,589
LLUTC02000,RICHFIELD FO,4305220,03/01/2010,02/28/2020,,00605,LAST CHANCE,148,CATTLE,3/1/1987,5/31/1987,ACTIVE,100,448
LLUTC02000,RICHFIELD FO,4305232,05/01/2007,04/30/2017,,00705,CEDAR GROVE,17,CATTLE,5/10/1987,5/31/1987,ACTIVE,23,3
LLUTC02000,RICHFIELD FO,4305232,05/01/2007,04/30/2017,,00832,NORTH NARROWS,18,CATTLE,12/1/1987,2/28/1988,ACTIVE,100,54
LLUTC02000,RICHFIELD FO,4305232,05/01/2007,04/30/2017,,00832,NORTH NARROWS,18,CATTLE,3/1/1987,5/10/1987,ACTIVE,100,42
LLUTC02000,RICHFIELD FO,4305236,04/01/2009,03/31/2019,,01702,APPLE SPRING,500,SHEEP,4/15/1997,5/15/1997,ACTIVE,25,25
LLUTC02000,RICHFIELD FO,4305239,09/01/2013,08/31/2023,,01703,AXHANDLE,326,SHEEP,5/16/1988,6/30/1988,ACTIVE,50,49
LLUTC02000,RICHFIELD FO,4305241,04/01/2013,03/31/2023,,00219,CANAL,13,CATTLE,1/1/1988,2/28/1988,ACTIVE,100,26
LLUTC02000,RICHFIELD FO,4305245,05/22/2007,05/21/2017,,00838,PIUTE DAM,16,CATTLE,12/1/1988,3/15/1989,ACTIVE,100,55
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00816,EAST BENCH,93,CATTLE,10/1/2005,12/31/2005,ACTIVE,100,281
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00816,EAST BENCH,91,CATTLE,3/1/2005,5/31/2005,ACTIVE,100,275
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00823,HODGE RANCH,310,SHEEP,9/16/2013,10/15/2013,ACTIVE,100,61
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00823,HODGE RANCH,600,SHEEP,5/16/2013,6/30/2013,ACTIVE,100,181
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00824,HUNTER SPRING,75,CATTLE,11/1/2005,12/15/2005,ACTIVE,100,111
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00827,KINGSTON CANYON,320,SHEEP,10/1/2013,10/10/2013,ACTIVE,100,21
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,00827,KINGSTON CANYON,320,SHEEP,6/1/2013,6/10/2013,ACTIVE,100,21
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,06045,ANTIMONY CREEK,54,CATTLE,5/1/2005,6/15/2005,ACTIVE,100,82
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,06045,ANTIMONY CREEK,80,CATTLE,11/21/2005,12/20/2005,ACTIVE,100,79
LLUTC02000,RICHFIELD FO,4305253,05/15/2007,05/14/2017,,06048,DRY WASH,108,CATTLE,4/21/2005,6/20/2005,ACTIVE,100,217
LLUTC02000,RICHFIELD FO,4305254,06/15/2010,06/14/2020,,00611,ROCK SPRINGS,699,CATTLE,11/1/1998,2/28/1999,ACTIVE,87,2399
LLUTC02000,RICHFIELD FO,4305254,06/15/2010,06/14/2020,,00611,ROCK SPRINGS,695,CATTLE,3/1/1998,5/31/1998,ACTIVE,87,1829
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00222,MONROE CO-OP,1208,SHEEP,5/25/2009,6/13/2009,ACTIVE,100,159
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00222,MONROE CO-OP,48,CATTLE,11/1/2009,3/15/2010,ACTIVE,100,213
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00222,MONROE CO-OP,860,SHEEP,12/15/1997,2/28/1998,ACTIVE,100,430
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00815,DURKEE,150,SHEEP,5/1/1997,5/31/1997,ACTIVE,100,31
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00815,DURKEE,150,SHEEP,11/15/1997,2/28/1998,ACTIVE,100,105
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00834,OGDEN,250,SHEEP,12/1/1997,2/28/1998,ACTIVE,100,148
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00834,OGDEN,250,SHEEP,5/1/1997,5/31/1997,ACTIVE,100,51
LLUTC02000,RICHFIELD FO,4305260,09/14/2009,09/13/2019,,00834,OGDEN,34,CATTLE,5/1/1997,7/15/1997,ACTIVE,100,85
LLUTC02000,RICHFIELD FO,4305300,03/01/2014,02/28/2024,,01705,FAYETTE CATTLE,109,CATTLE,6/1/1991,9/30/1991,ACTIVE,100,437
LLUTC02000,RICHFIELD FO,4305308,05/01/2008,04/30/2018,HOLD,01705,FAYETTE CATTLE,24,CATTLE,6/1/1988,9/30/1988,ACTIVE,100,96
LLUTC02000,RICHFIELD FO,4305310,01/01/2014,12/31/2023,,01719,RED CANYON,173,CATTLE,5/1/1988,8/31/1988,ACTIVE,100,700
LLUTC02000,RICHFIELD FO,4305310,01/01/2014,12/31/2023,,01719,RED CANYON,1,CATTLE,7/1/1988,8/31/1988,ACTIVE,100,2
LLUTC02000,RICHFIELD FO,4305310,01/01/2014,12/31/2023,,01720,RIVER,37,CATTLE,3/1/1988,6/15/1988,ACTIVE,10,13
LLUTC02000,RICHFIELD FO,4305310,01/01/2014,12/31/2023,,01720,RIVER,37,CATTLE,11/1/1988,2/28/1989,ACTIVE,10,15
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01715,MAPLE CANYON,820,SHEEP,6/1/1999,6/30/1999,ACTIVE,25,41
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01715,MAPLE CANYON,1840,SHEEP,10/1/1999,10/31/1999,ACTIVE,25,94
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01722,ROUGH CANYON,410,SHEEP,3/1/1987,3/31/1987,ACTIVE,80,67
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01722,ROUGH CANYON,410,SHEEP,11/1/1987,2/28/1988,ACTIVE,80,261
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01725,SOUTH VALLEY,245,CATTLE,12/1/1996,2/28/1997,ACTIVE,82,594
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01725,SOUTH VALLEY,61,SHEEP,12/1/1996,2/28/1997,ACTIVE,82,30
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01725,SOUTH VALLEY,61,SHEEP,3/1/1997,4/30/1997,ACTIVE,82,20
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01725,SOUTH VALLEY,245,CATTLE,3/1/1997,3/31/1997,ACTIVE,82,205
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01726,SWEDES CANYON,390,SHEEP,10/16/1988,3/31/1989,ACTIVE,100,428
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01731,WEST SIDE,570,SHEEP,11/1/1988,4/15/1989,ACTIVE,65,405
LLUTC02000,RICHFIELD FO,4305324,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,01733,ANTELOPE VALLEY,2262,SHEEP,10/16/1988,6/15/1989,ACTIVE,65,2349
LLUTC02000,RICHFIELD FO,4305326,12/01/2013,11/30/2023,,01703,AXHANDLE,14,CATTLE,6/1/1991,8/30/1991,ACTIVE,100,42
LLUTC02000,RICHFIELD FO,4305326,12/01/2013,11/30/2023,,01710,HORSE RIDGE,383,SHEEP,6/1/2013,6/30/2013,ACTIVE,75,57
LLUTC02000,RICHFIELD FO,4305327,03/01/2012,02/28/2022,,01704,AXTELL,11,CATTLE,11/1/1994,12/15/1994,ACTIVE,100,16
LLUTC02000,RICHFIELD FO,4305327,03/01/2012,02/28/2022,,01704,AXTELL,11,CATTLE,3/16/1994,5/15/1994,ACTIVE,100,22
LLUTC02000,RICHFIELD FO,4305352,05/01/2012,04/30/2022,,01717,MIDDLE HOLLOW,68,CATTLE,5/21/1988,6/20/1988,ACTIVE,100,69
LLUTC02000,RICHFIELD FO,4305352,05/01/2012,04/30/2022,,01717,MIDDLE HOLLOW,8,CATTLE,5/21/1988,7/10/1988,ACTIVE,100,13
LLUTC02000,RICHFIELD FO,4305352,05/01/2012,04/30/2022,,01724,SOUTH HOLLOW,100,CATTLE,8/1/2004,9/30/2004,ACTIVE,100,201
LLUTC02000,RICHFIELD FO,4305354,03/01/2006,02/28/2016,,01718,NORTH HOLLOW,46,CATTLE,5/10/1987,7/9/1987,ACTIVE,100,92
LLUTC02000,RICHFIELD FO,4305355,11/01/2010,10/31/2020,,01720,RIVER,8,CATTLE,3/1/1988,6/15/1988,ACTIVE,10,3
LLUTC02000,RICHFIELD FO,4305355,11/01/2010,10/31/2020,,01720,RIVER,8,CATTLE,11/1/1988,2/28/1989,ACTIVE,10,3
LLUTC02000,RICHFIELD FO,4305361,05/01/2012,04/30/2022,,01706,FLAT CANYON,40,CATTLE,5/1/1989,6/30/1989,ACTIVE,35,28
LLUTC02000,RICHFIELD FO,4305361,05/01/2012,04/30/2022,,01706,FLAT CANYON,20,CATTLE,10/1/1988,12/31/1988,ACTIVE,35,21
LLUTC02000,RICHFIELD FO,4305361,05/01/2012,04/30/2022,,01734,GUNNISON VALLEY,950,SHEEP,11/1/1992,2/28/1993,ACTIVE,80,600
LLUTC02000,RICHFIELD FO,4305361,05/01/2012,04/30/2022,,01734,GUNNISON VALLEY,950,SHEEP,3/1/1993,3/31/1993,ACTIVE,80,155
LLUTC02000,RICHFIELD FO,4305369,11/01/2005,10/31/2015,,01730,UNDER THE RIM,100,SHEEP,3/1/1987,6/30/1987,ACTIVE,30,24
LLUTC02000,RICHFIELD FO,4305369,11/01/2005,10/31/2015,,01730,UNDER THE RIM,133,SHEEP,12/1/1987,12/31/1987,ACTIVE,30,8
LLUTC02000,RICHFIELD FO,4305369,11/01/2005,10/31/2015,,01730,UNDER THE RIM,107,SHEEP,10/1/1987,2/28/1988,ACTIVE,30,32
LLUTC02000,RICHFIELD FO,4305369,11/01/2005,10/31/2015,,01730,UNDER THE RIM,133,SHEEP,5/1/1987,5/31/1987,ACTIVE,30,8
LLUTC02000,RICHFIELD FO,4305370,03/01/2009,02/28/2019,,01712,LITTLE VALLEY,131,CATTLE,5/1/1995,8/30/1995,ACTIVE,78,410
LLUTC02000,RICHFIELD FO,4305370,03/01/2009,02/28/2019,,01712,LITTLE VALLEY,500,SHEEP,5/1/1995,6/30/1995,ACTIVE,78,157
LLUTC02000,RICHFIELD FO,4305370,03/01/2009,02/28/2019,,01712,LITTLE VALLEY,500,SHEEP,12/1/1995,2/28/1996,ACTIVE,78,231
LLUTC02000,RICHFIELD FO,4305370,03/01/2009,02/28/2019,,01721,ROCK CANYON,500,SHEEP,3/1/1995,6/1/1995,ACTIVE,65,199
LLUTC02000,RICHFIELD FO,4305370,03/01/2009,02/28/2019,,01721,ROCK CANYON,148,CATTLE,5/1/1995,8/31/1995,ACTIVE,65,389
LLUTC02000,RICHFIELD FO,4305370,03/01/2009,02/28/2019,,01721,ROCK CANYON,500,SHEEP,12/1/1995,2/28/1996,ACTIVE,65,192
LLUTC02000,RICHFIELD FO,4305371,05/01/2007,04/30/2017,,01713,LONE CEDAR,498,SHEEP,12/1/1988,6/30/1989,ACTIVE,100,694
LLUTC02000,RICHFIELD FO,4305371,05/01/2007,04/30/2017,,01713,LONE CEDAR,51,CATTLE,12/1/1988,6/30/1989,ACTIVE,100,355
LLUTC02000,RICHFIELD FO,4305373,04/01/2010,03/31/2020,,00203,CHICKEN COOP,52,CATTLE,4/15/1989,5/31/1989,ACTIVE,69,55
LLUTC02000,RICHFIELD FO,4305375,03/01/2011,02/28/2021,,00813,DRY LAKE,150,CATTLE,6/1/2006,6/15/2006,ACTIVE,100,74
LLUTC02000,RICHFIELD FO,4305375,03/01/2011,02/28/2021,,00813,DRY LAKE,75,CATTLE,10/5/2006,11/4/2006,ACTIVE,100,76
LLUTC02000,RICHFIELD FO,4305375,03/01/2011,02/28/2021,,00813,DRY LAKE,29,CATTLE,11/15/2006,2/15/2007,ACTIVE,100,89
LLUTC02000,RICHFIELD FO,4305375,03/01/2011,02/28/2021,,00818,EAST PIUTE,20,CATTLE,12/1/2006,2/15/2007,ACTIVE,100,51
LLUTC02000,RICHFIELD FO,4305375,03/01/2011,02/28/2021,,00842,ROCKY FORD,67,CATTLE,3/1/2011,5/31/2011,ACTIVE,100,203
LLUTC02000,RICHFIELD FO,4305704,10/01/2011,09/30/2021,,00100,BLUE BENCH,50,CATTLE,10/1/2012,4/30/2013,ACTIVE,100,348
LLUTC02000,RICHFIELD FO,4305704,10/01/2011,09/30/2021,,00100,BLUE BENCH,217,CATTLE,11/1/2009,4/30/2010,ACTIVE,100,1291
LLUTC02000,RICHFIELD FO,4305704,10/01/2011,09/30/2021,,00600,CATHEDRAL,5,CATTLE,11/1/2009,4/30/2010,ACTIVE,100,30
LLUTC02000,RICHFIELD FO,4305705,09/20/2010,09/19/2020,FLPMA 402(C)(2)/APPROP ACT,00107,HANKSVILLE,66,CATTLE,11/1/2003,4/30/2004,ACTIVE,100,395
LLUTC02000,RICHFIELD FO,4305705,09/20/2010,09/19/2020,FLPMA 402(C)(2)/APPROP ACT,00902,SEWING MACHINE,92,CATTLE,11/1/2010,4/15/2011,ACTIVE,100,502
LLUTC02000,RICHFIELD FO,4305706,11/01/2014,10/31/2024,,00717,HORSE PASTURE,14,CATTLE,11/1/1987,11/30/1987,ACTIVE,100,14
LLUTC02000,RICHFIELD FO,4305706,11/01/2014,10/31/2024,,00736,TEASDALE BENCH,20,CATTLE,11/1/1987,11/30/1987,ACTIVE,100,20
LLUTC02000,RICHFIELD FO,4305706,11/01/2014,10/31/2024,,00737,TEASDALE RANCH,30,CATTLE,11/1/1987,11/30/1987,ACTIVE,100,30
LLUTC02000,RICHFIELD FO,4305710,12/01/2009,11/30/2019,,00113,SANDY #3,95,CATTLE,4/16/2007,4/17/2007,ACTIVE,100,6
LLUTC02000,RICHFIELD FO,4305710,12/01/2009,11/30/2019,,00113,SANDY #3,95,CATTLE,10/13/2007,10/14/2007,ACTIVE,100,6
LLUTC02000,RICHFIELD FO,4305710,12/01/2009,11/30/2019,,00117,WATERPOCKET,134,CATTLE,10/15/1997,4/15/1998,ACTIVE,100,806
LLUTC02000,RICHFIELD FO,4305718,08/01/2010,07/31/2020,,00109,PENNELL,28,CATTLE,5/15/2008,10/15/2008,ACTIVE,100,142
LLUTC02000,RICHFIELD FO,4305718,08/01/2010,07/31/2020,,00116,TRACHYTE,31,CATTLE,11/1/2010,5/31/2011,ACTIVE,100,216
LLUTC02000,RICHFIELD FO,4305728,07/01/2012,06/30/2022,,00731,SEVEN MILE,27,CATTLE,5/11/1992,5/30/1992,ACTIVE,93,17
LLUTC02000,RICHFIELD FO,4305729,09/01/2007,08/31/2017,,00731,SEVEN MILE,70,CATTLE,5/11/1992,5/30/1992,ACTIVE,100,46
LLUTC02000,RICHFIELD FO,4305731,09/01/2007,08/31/2017,,00701,BICKNELL SPRING,100,SHEEP,9/16/1987,10/25/1987,ACTIVE,19,5
LLUTC02000,RICHFIELD FO,4305731,09/01/2007,08/31/2017,,00701,BICKNELL SPRING,100,SHEEP,5/16/1987,6/20/1987,ACTIVE,19,5
LLUTC02000,RICHFIELD FO,4305731,09/01/2007,08/31/2017,,00731,SEVEN MILE,93,CATTLE,5/11/1987,5/30/1987,ACTIVE,93,57
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00110,ROCKIES,50,CATTLE,11/1/2012,5/31/2013,ACTIVE,100,348
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00701,BICKNELL SPRING,200,SHEEP,5/22/2012,6/30/2012,ACTIVE,14,7
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00701,BICKNELL SPRING,200,SHEEP,9/16/2012,10/31/2012,ACTIVE,41,25
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00702,BICKNELL WINTER,200,SHEEP,11/1/2012,1/9/2013,ACTIVE,47,43
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00708,CYCLONE,6,CATTLE,5/1/2013,5/31/2013,ACTIVE,100,6
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00721,LOA WINTER,200,SHEEP,1/10/2013,2/10/2013,ACTIVE,81,34
LLUTC02000,RICHFIELD FO,4305733,01/01/2012,12/31/2021,,00731,SEVEN MILE,87,CATTLE,5/11/1992,5/30/1992,ACTIVE,93,53
LLUTC02000,RICHFIELD FO,4305734,04/01/2008,03/31/2018,,00720,LIME KILN,51,SHEEP,11/16/2004,1/15/2005,ACTIVE,100,20
LLUTC02000,RICHFIELD FO,4305749,03/01/2010,02/28/2020,,00725,NEFF RANCH,128,SHEEP,1/7/1994,2/28/1994,ACTIVE,100,45
LLUTC02000,RICHFIELD FO,4305750,05/01/2012,04/30/2022,,00720,LIME KILN,95,SHEEP,11/15/1987,2/9/1988,ACTIVE,100,54
LLUTC02000,RICHFIELD FO,4305750,05/01/2012,04/30/2022,,00720,LIME KILN,28,SHEEP,11/15/1987,2/9/1988,ACTIVE,100,16
LLUTC02000,RICHFIELD FO,4305752,03/01/2012,02/28/2022,,00708,CYCLONE,52,CATTLE,5/1/1994,5/30/1994,ACTIVE,17,9
LLUTC02000,RICHFIELD FO,4305764,09/01/2007,08/31/2017,,00721,LOA WINTER,275,SHEEP,11/10/1996,1/3/1997,ACTIVE,100,99
LLUTC02000,RICHFIELD FO,4305768,09/29/2010,09/28/2020,,00729,RIVER,8,CATTLE,3/1/1996,4/15/1996,ACTIVE,100,12
LLUTC02000,RICHFIELD FO,4305768,09/29/2010,09/28/2020,,00729,RIVER,8,CATTLE,10/16/1995,2/28/1996,ACTIVE,100,36
LLUTC02000,RICHFIELD FO,4305770,03/01/2008,02/28/2018,,00723,LYMAN,279,SHEEP,10/1/2002,11/11/2002,ACTIVE,100,77
LLUTC02000,RICHFIELD FO,4305775,09/29/2010,09/28/2020,,00733,SPRING BRANCH,3,HORSE,11/10/1988,2/28/1989,ACTIVE,100,11
LLUTC02000,RICHFIELD FO,4305776,07/01/2012,06/30/2022,,00725,NEFF RANCH,70,CATTLE,4/25/1992,5/10/1992,ACTIVE,100,37
LLUTC02000,RICHFIELD FO,4305777,12/01/2009,11/30/2019,,00102,BURR POINT,167,CATTLE,11/1/1994,4/30/1995,ACTIVE,100,994
LLUTC02000,RICHFIELD FO,4305778,12/01/2009,11/30/2019,,00102,BURR POINT,98,CATTLE,11/1/1990,4/30/1991,ACTIVE,64,373
LLUTC02000,RICHFIELD FO,4305778,12/01/2009,11/30/2019,,00103,CEDAR POINT,32,CATTLE,11/1/1990,5/31/1991,ACTIVE,100,223
LLUTC02000,RICHFIELD FO,4305780,12/01/2009,11/30/2019,,00102,BURR POINT,229,CATTLE,11/1/1997,4/30/1998,ACTIVE,100,1363
LLUTC02000,RICHFIELD FO,4305781,07/08/2010,07/07/2020,,00600,CATHEDRAL,101,CATTLE,11/1/1998,5/31/1999,ACTIVE,100,704
LLUTC02000,RICHFIELD FO,4305784,09/29/2010,09/28/2020,,00718,JOE HICKMAN,4,CATTLE,7/1/1989,7/31/1989,ACTIVE,100,4
LLUTC02000,RICHFIELD FO,4305784,09/29/2010,09/28/2020,,00739,TORREY TOWN,20,CATTLE,12/1/1989,1/30/1990,ACTIVE,100,40
LLUTC02000,RICHFIELD FO,4305786,07/08/2010,07/07/2020,,00600,CATHEDRAL,83,CATTLE,10/1/1996,5/30/1997,ACTIVE,89,588
LLUTC02000,RICHFIELD FO,4305787,03/01/2006,02/28/2016,,00701,BICKNELL SPRING,311,SHEEP,9/16/1987,10/31/1987,ACTIVE,52,49
LLUTC02000,RICHFIELD FO,4305787,03/01/2006,02/28/2016,,00701,BICKNELL SPRING,311,SHEEP,5/22/1987,6/30/1987,ACTIVE,52,43
LLUTC02000,RICHFIELD FO,4305787,03/01/2006,02/28/2016,,00702,BICKNELL WINTER,215,SHEEP,11/1/1987,1/10/1988,ACTIVE,87,87
LLUTC02000,RICHFIELD FO,4305787,03/01/2006,02/28/2016,,00720,LIME KILN,116,SHEEP,11/1/1987,2/10/1988,ACTIVE,100,78
LLUTC02000,RICHFIELD FO,4305787,03/01/2006,02/28/2016,,00721,LOA WINTER,157,SHEEP,1/11/1988,2/20/1988,ACTIVE,81,34
LLUTC02000,RICHFIELD FO,4305787,03/01/2006,02/28/2016,,00731,SEVEN MILE,91,CATTLE,5/11/1987,5/30/1987,ACTIVE,93,56
LLUTC02000,RICHFIELD FO,4305795,07/08/2010,07/07/2020,,00600,CATHEDRAL,220,CATTLE,11/1/1989,5/31/1990,ACTIVE,82,1257
LLUTC02000,RICHFIELD FO,4305800,08/01/2010,07/31/2020,,00116,TRACHYTE,347,CATTLE,11/1/1993,5/31/1994,ACTIVE,94,2273
LLUTC02000,RICHFIELD FO,4305800,08/01/2010,07/31/2020,,00116,TRACHYTE,416,SHEEP,1/16/1993,4/30/1993,ACTIVE,94,270
LLUTC02000,RICHFIELD FO,4305800,08/01/2010,07/31/2020,,00701,BICKNELL SPRING,50,CATTLE,5/16/1993,6/15/1993,ACTIVE,100,51
LLUTC02000,RICHFIELD FO,4305800,08/01/2010,07/31/2020,,00702,BICKNELL WINTER,137,SHEEP,12/1/1993,2/28/1994,ACTIVE,100,81
